Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
12288.3,4139.45,2880.27,2083.42
5534.53,979.971,1085.67,1527.03
8874.01,1668.68,948.724,1827.38
11648.7,2636.08,1056.22,1730.74
4750.68,688,995.784,1470.03
7551.08,2409.95,1439.59,5174.2
6972.11,3259.14,1599.22,1169.15
6767.33,986.801,1513.17,2188.62
7097.2,1048.63,1136.17,1675.25
4852.82,2815.98,1003.59,1117.27
9257.52,1057.04,1249.55,988.528
6031.56,1979.92,1084.64,1578.19
7423.25,394.6,888.007,1695.62
6721.75,1182.14,586.955,2095.46
8007.05,3986.33,1190.91,1934.44
5560.41,1231.79,1003.57,1471.06
15460.2,1196.25,2107.53,2745
7187.95,2033.21,1592.69,1750.05
5448.91,610.681,1498.95,1494.97
6734.17,3164.78,1005.29,657
7912.44,1788.4,1620.47,2873.95
7205.39,546.359,1454.35,2048.92
6640.32,3231.6,1101.98,1668.9
7849.33,2826.92,868.449,1435.1
11013.4,2717.1,1291.37,1350.48
10186.6,2135.27,1594.95,2367.14
9790.64,2935.46,1773.23,2002.12
6751.99,3157.48,2064.6,1635.45
6260.74,2063.62,2459.79,1598.35
9313.96,747.871,1270.41,1885.16
8197.79,4794.61,1874.03,10348.7
5635.96,2254.35,696.915,1262.89
10534.3,2664.54,918.977,1308.57
10124.3,988.284,1486.4,2206.57
6831.79,1384.95,557.823,971.633
8785.85,1772.02,1488.46,3192.9
11448,2356.12,2112.37,2573.05
5926.05,2509.01,580.803,372.569
7116.67,4566.13,1559.54,6231.61
8107.46,1758.37,1335.77,1778.36
9221.95,3691.82,1086.57,1772.34
6128.52,2837.52,871.114,1353.02
9719.93,1702.54,1205.84,1764.28
7771.47,1731.98,1597.88,1740.84
6251.65,1965.5,638.683,1752.93
4901.01,3275.98,591.692,1390.33
5593.36,2497.45,1244.54,1508.1
6647.43,1858.97,1554.47,1412.26
6594.32,2786.25,1160.45,1172.99
7318.86,1300.95,1512.42,1160.97
5462.05,1071.62,809.127,1138.48
8771.67,1733.29,811.343,1462
28727.1,1424.64,1867.01,2316.67
7202.28,2149.9,1617.02,772.593
6977.16,661.286,843.334,1669.25
4888.12,803.237,893.89,1915.94
7026.96,2899.27,1068.97,833.784
6945.56,3942.37,1027.01,1224.35
