"Comp-Alexa Fluor 647-A","Comp-FITC-A","Comp-PE-A","Comp-PE-Cy7-A"
1234.72,11932.9,1334.96,2429.29
73.2953,1473.61,258.63,333.324
19.6171,1828.75,703.722,440.686
968.954,14259.2,767.934,2784.03
557.123,7750.31,1153.89,951.701
1379.97,21161.5,519.234,1076.82
1419.88,9560.61,1695.9,2286.76
255.662,1352.38,192.755,124.654
276.612,2888.71,1425.83,330.602
307.148,2248.77,695.697,167.458
-36.7429,1569.29,454.591,282.284
633.645,7779.17,260.185,572.87
326.974,11234,457.685,1092.89
2196.14,19795.6,3261.72,2552.07
331.031,1393.01,943.625,388.099
222.242,3856.46,1455.88,509.14
777.66,9510.56,309.712,1072.15
559.246,1182.46,386.222,556.283
3045.93,23811.5,2399.76,1412.06
817.221,35330.1,5328.93,1385.81
997.081,22610.9,1151.92,477.799
685.199,11632.7,1371.98,1842.98
651.042,9776.99,933.611,883.231
356.02,1182.95,110.096,-24.2481
361.38,2262.6,312.287,69.5088
654.885,6677.58,953.154,935.243
969.375,7707.73,1294.66,923.4
232.189,2505.75,331.372,209.159
1290.9,17284.9,1138.7,1854
393.626,2779.52,1373.1,173.057
520.083,3882.84,1684.37,227.286
234.643,1636.47,284.081,-49.9274
414.952,2506.29,989.376,26.5952
781.433,15023.3,1363.79,704.478
341.561,6524.93,1271.83,213.815
82.415,2255.1,1399.51,418.951
928.237,10315.4,485.906,1619.63
2040.05,8006.29,1396.18,2024.94
284.53,3235.3,1265.51,53.0088
1503.19,8877.07,1186.6,2157.18
181.439,1739.03,1086.65,461.801
1548.05,7617.52,835.982,1699.08
529.846,3022.21,791.057,498.069
887.891,8910.55,1000.53,369.125
1255.65,13759.2,1141.74,2905.2
124.699,1662.59,1081.41,82.2133
1240.08,7972.87,866.868,1915.38
204.145,3373.82,658.87,503.804
1553.42,11707.1,1993.21,1968.65
152.239,2619.17,234.869,120.665
99.0547,2196.83,849.638,92.7194
416.648,13283.4,900.871,-55.8935
2045.13,12243.1,6636.01,2895.75
702.674,2396.64,586.164,-23.5656
737.454,5132.34,1997.38,598.545
199.438,3676.95,381.985,381.68
162.523,2484.55,1172.13,98.2697
195.799,1975.89,328.896,255.953
856.147,3765.56,1527.35,370.28
-248.294,2450.76,754.047,187.47
1164.61,9835.85,835.919,824.634
1402.54,10517.2,1280.96,1482.27
-109.118,2375.58,280.262,69.5279
1442.15,11206.6,609.293,1808.39
1504.59,11621.4,497.325,2556.53
324.079,1048.52,277.168,-59.0705
812.226,5120.23,849.499,557.547
865.327,8565.84,995.577,1552.05
-43.8375,1341.52,224.995,-106.387
524.053,11609.1,878.796,656.81
1059,9823.18,1465.87,923.04
790.097,12018.4,712.097,742.464
1154.32,9633.82,602.296,2359.98
1249.59,21088.8,2302.25,2034.47
110.857,3196.97,1009.17,98.5734
1489.83,7422.22,926.464,1357.83
1141.09,8954.42,1395.19,1906
396.043,2707.88,24.0758,388.944
460.342,4086.66,1372.04,356.929
1034.38,9186.2,493.956,1340.32
994.45,9465.73,390.177,591.126
268.662,2470.47,508.277,127.254
-68.5336,1754.26,612.796,275.033
153.695,2268.46,900.231,170.59
380.509,2085.11,142.756,519.232
342.118,1813.42,625.83,337.474
921.919,8600.98,975.815,1441.06
960.655,8810.68,2024.04,2113.48
1149.81,8428.3,1363.92,665.864
