FSC-A,FSC-H,FSC-W,SSC-A,SSC-B-A,SSC-B-H,SSC-B-W,SSC-H,SSC-W,Comp-BV650-A,Comp-Cell Trace Violet-A,Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A,Comp-Viability eFluor780-A,Time
1.18E+06,758409,930924,521291,901349,599843,901585,374219,835807,2951.59,121593,104855,37363.5,13395.4,8849.15,1953.35,2.1317
1.98E+06,1.33E+06,895610,451220,830783,542380,919041,334646,809010,3916.41,251124,45191.6,16676.1,14111.9,7578.2,2359.66,2.1536
1.43E+06,988132,867739,364051,605495,414634,876187,271175,805496,2813.57,31624.6,71011.2,26769.3,17219.4,15643.9,560.564,2.1836
1.39E+06,976344,853821,267880,481184,349214,826744,211445,760142,1696.45,33510.1,23621.4,11001.3,9041.51,4823.33,849.618,2.1955
1.96E+06,1.26E+06,937547,441045,766010,501343,916749,313359,844485,3761.36,4723.29,136791,33472.5,30443.4,12318.2,866.296,2.1963
1.68E+06,1.22E+06,827841,336502,651401,467224,836516,263775,765428,2617.62,250005,40066.4,12224.1,11872.3,10551.8,1672.32,2.1997
2.42E+06,1.55E+06,933562,451253,572552,394461,870888,336360,804947,4235,8266.76,197543,42615.7,29453.3,9975.31,859.552,2.2111
1.55E+06,1.04E+06,893266,546893,811622,531468,916279,391489,838174,3088.68,154367,65898.1,31268.3,18573.3,13305.6,2141.19,2.2143
1.66E+06,1.10E+06,909513,540714,958439,654271,878938,399876,811323,2621,30249.8,131836,53383.2,25315.1,9539.85,1691.54,2.2281
906712,574403,947117,725759,1.09E+06,788232,829557,600916,724653,3385.77,11642.8,4238.21,3684.93,-339.757,-79.0681,1172.61,2.2453
1.71E+06,1.08E+06,952939,355994,604730,401260,904247,262634,813284,2697.29,8156.69,55885.5,31999.8,14025,5582.52,2141.2,2.2546
1.87E+06,1.26E+06,889512,402216,770677,547455,844647,310059,778334,4341.65,52361.4,48115.4,17070.7,13444.2,11586.6,1145.09,2.257
1.68E+06,1.19E+06,849071,269731,512731,358194,858861,202386,799654,2409.74,3363.87,84933.2,33158.9,17252.6,9353.58,1176.08,2.2669
1.67E+06,1.18E+06,852962,267850,463689,334151,832598,207764,773521,2642.81,70388.9,91830.8,74639.4,9946.18,6401.06,1380.8,2.3212
1.63E+06,1.23E+06,793108,168878,227121,182636,746145,150310,674120,2386.06,56311.3,32642.7,8855.11,5866.33,2482.08,969.804,2.3324
1.67E+06,1.15E+06,870933,371548,646043,460471,841803,302372,737267,2670.29,101793,35431.4,19979.9,15495.7,7621.07,1145.97,2.3335
1.39E+06,989530,842342,376036,685540,490832,838014,296925,759861,2171.07,52455.8,71728.7,16837.4,12235.6,7865.48,887.626,2.334
1.22E+06,845127,866248,341366,473515,334936,848248,269054,761259,2329.41,11050.2,78129.1,19926.2,10884.5,6579.13,949.891,2.3376
1.52E+06,1.04E+06,876969,531856,688467,452933,912012,396759,804301,5883.94,12881,38654.4,15194.1,4951.69,1644.97,1692.31,2.3415
1.42E+06,994540,857212,430947,669229,483339,830758,326520,791892,3048.55,113176,83915.7,28012.3,14396.3,8733.51,1635.61,2.3415
1.85E+06,1.16E+06,958512,523176,820573,543851,905291,389824,805249,4071.32,6100.45,76729.1,41261.6,18270.4,9460.67,1908.07,2.3462
1.74E+06,1.29E+06,805959,351783,580225,410378,848327,267389,789373,2787.94,16803.4,60877.7,14452.5,14851.3,7620.01,1107.24,2.3594
1.57E+06,1.18E+06,796024,315049,550696,396185,833998,246260,767602,3236.99,38387,47658.6,12739.5,10273.8,7736.67,1420.12,2.3671
1.52E+06,1.01E+06,908869,358988,697687,498981,838934,277173,777105,2830.24,6615.93,58034.3,20714,10980.4,9863.24,1323.95,2.3898
1.54E+06,1.06E+06,871738,416152,755296,502491,901863,297026,840638,3301.99,5825.16,104899,24937.8,15571.6,10539.6,2008.31,2.3942
1.66E+06,1.22E+06,812729,287289,462457,342100,811091,226559,760832,2462.07,33088.4,50578.1,19956.7,13390.4,7348.13,1385.29,2.4091
1.67E+06,1.15E+06,870241,370020,577496,405198,855131,289899,765826,3006.2,35251,57078.8,13555.3,19327.7,8384.12,1238.55,2.4218
1.50E+06,914822,981969,505602,932041,629203,888782,368431,823387,3552.65,9464.24,108042,36236.2,16289.9,10476.8,1744.66,2.4265
1.61E+06,1.12E+06,861776,493685,982214,742608,793593,396155,747715,3453.7,143794,66927,23652.1,13726,7072.01,2053.19,2.427
1.19E+06,805566,884024,300390,599513,435709,825569,234431,768815,2852.35,51032.9,35910.8,14979,9936.61,6561.03,1213.86,2.4326
1.82E+06,1.35E+06,812030,237453,466693,366691,763629,197696,720661,3637.03,31985.6,55271.1,22478.7,12470.7,7096.33,1388.26,2.4358
