Comp-FITC-A,Comp-PE-A,Comp-Alexa Fluor 647-A,Comp-PE-Cy7-A
10897.4,1182.49,1623.77,1772.17
13830.6,333.2,2135.66,3364.71
13460.2,790.649,850.788,1414.62
39242.4,840.227,2554.57,2945.61
46970.3,1059.73,2994.52,1404.36
25164.9,1514.44,2980.25,2781.93
21212.8,2083.62,2016.32,2013.39
12716.6,447.456,2056.6,1374.83
12314,1075.68,1443.09,1529.87
12956.1,-3.01065,2456.91,2392.13
15228.5,2018.16,1335.73,1382.98
6709.73,2017.25,2230.67,1268.27
8893.74,834.305,1282.58,1234.06
11119.3,2996.02,1787.21,1831.98
9528.51,574.329,1128.24,841.27
8239.54,2392.43,1654.76,349.185
10412.7,3263.06,1611.57,4242.85
15745.3,1599.28,1446.25,1363.51
15734.9,3594.77,1819.47,1842.89
12982.9,2081.27,1067.55,1765.49
23633,744.898,1397.23,565.397
10948.8,133.884,1862.41,1340.28
20513.8,128.274,1189.92,1750.35
31076.5,3952,3519.44,1898.68
12268.4,1257.03,788.817,2734.14
19233.8,1825.8,1993.1,2361.08
15249.1,2035.74,1144.71,1434.56
12369,2292.28,1624.3,2210.19
11624.4,1639.01,3019.96,1013.44
39451.5,2187.45,2120.63,2695.22
9226.12,-802.038,1238.04,645.111
62760.5,2976.88,2661.27,1871.34
9393.63,1945.48,1071.06,1565.11
18909.4,2956.9,4303.39,2090.97
8488.82,1218.63,5215.66,1005.13
24600,2490.65,2066.31,5037.59
18328,2779.55,1537.07,1492.68
41114.4,1749.63,2195.47,1860.62
9740.1,360.702,1166.6,320.457
10107.3,1235.62,1677.63,1549.5
43946.2,2504.44,1581.12,1946.12
10258.5,2165.9,1500.12,411.019
22968.1,2784.41,2855.46,2702.16
13608.6,3362.56,2343.19,1099.17
10586.5,2367.3,1909.53,2091.05
10653.8,417.93,1566.09,1178.83
7428.19,1611.92,1556.63,300.555
9898.64,1129.17,1140.67,896.585
17871.2,3624.59,2530.72,1267.91
9611.76,-176.065,1419.33,1184.08
13531,780.663,838.415,1641.84
11032.8,-111.135,708.855,770.667
12824.6,1645.89,1626.36,1765.63
30818.2,4009.51,3595.26,1601.93
8381.92,406.519,1919.04,1211.09
10263.7,1982.62,1742.14,1443.65
39162.2,11508.7,7424.63,4643.24
13300.5,1464.33,1405.91,1486.53
8077.34,-702.398,1347.57,2066.59
12461.3,3289.1,1682.07,1803.03
13414.7,1672.36,1440.65,2555.21
6800.44,-22.1206,1099.71,406.771
31967.3,5930.1,3604.49,2216.16
5842.11,5906.53,1493.3,-141.136
12786.2,3369.51,1442.77,1519.5
10924.1,3313.62,2176.98,796.992
11082.4,667.22,2018.76,2692.17
28017.7,3026.64,2769.64,1776.29
20429,-1084.03,1280.01,1244.64
31211.7,1167.71,1572.5,2455.09
17647.7,3381.86,1739.08,2748.61
19362.5,5805.65,4352.45,2070.01
18799.3,2738.24,2178.91,2029.73
17158,2771.56,1385.02,218.354
14795.6,2618,1531.22,1501.6
11414.6,-248.838,1371.37,579.252
18814.6,3521.97,2555.74,1022.32
11893.8,810.841,1253.5,2101.37
17389.3,2314.58,1723.31,2867.26
11837.5,4572.53,1149.71,1540.49
12396.9,1722.93,1238.4,1576.87
13471.7,2072.03,1294.18,1847.77
14244,1097.7,1280.36,505.298
16327.8,2285.08,945.94,1539.27
16197.1,112.571,965.027,1182.14
12085.6,3991.95,1195.72,1689.61
12786.1,2374.49,2912.54,1602.16
10914.6,1091.23,990.277,2348.07
10784.5,1558.25,979.987,1514.24
30829.2,1113.01,1646.24,1615.77
15406,250.167,986.717,2149.88
17770.2,2594.83,1118.09,875.29
13490,1183.74,1390.9,1959.63
9768.06,251.001,1087.82,1382.94
16755,1609.65,1646.78,1211.13
14652.7,2071.61,1443.82,2029.29
11856.2,1210.92,1482.05,2077.83
24772.5,-749.504,2460.32,920.201
12964.1,601.622,2188.99,3577.46
15517.2,4660.21,2677.35,2775.91
21950.6,2040.3,2155.78,1913.88
6727.61,1273.15,1996.99,1333.04
28190.3,4229.14,4962.03,3380.2
11545.6,2730.12,2441.63,1769.13
19226.5,1124.81,1710.27,2080.21
12364.7,2115.87,779.078,1458.32
14872.3,629.77,1861.98,824.342
16833.7,2656.67,1790.02,2676.33
15896.8,-674.31,1460.99,1797.45
13486,2327.33,2736.28,2241.79
13187.5,1183.46,1173.58,2622.85
9994.74,932.729,1322.15,769.993
